review_idx,sentence_idx,aspect,sentence,true_label,baseline_pred,bert_pred,category,n_words,has_negation_marker
2793,0,product quality and performance,We bought this stroller for our 9 months baby.,positive,positive,positive,both_correct,9,False
2793,1,product quality and performance,It is very light and sturdy.,positive,positive,positive,both_correct,6,False
2793,1,"durability, washability and longevity",It is very light and sturdy.,positive,positive,positive,both_correct,6,False
2793,2,product quality and performance,The quality of the components is excellent and so far the red color is still vivid.,positive,positive,positive,both_correct,16,False
2793,4,"price, cost and value for money",It was a little expensive and I hope it holds for a few years.,positive,positive,negative,bert_introduces_new_error,14,False
2793,4,product quality and performance,It was a little expensive and I hope it holds for a few years.,positive,positive,negative,bert_introduces_new_error,14,False
2809,0,"comfort, softness and texture",The material used to cover this item isns't as soft as I would like.,negative,negative,negative,both_correct,14,False
2809,0,product quality and performance,The material used to cover this item isns't as soft as I would like.,negative,negative,negative,both_correct,14,False
2809,2,"ease of use, assembly and convenience",Easy to put on and adjust.,positive,positive,positive,both_correct,6,False
2809,2,"comfort, softness and texture",Easy to put on and adjust.,positive,positive,positive,both_correct,6,False
2815,0,"design, appearance and looks",Love them.,positive,positive,positive,both_correct,2,False
2815,0,product quality and performance,Love them.,positive,positive,positive,both_correct,2,False
2815,1,product quality and performance,Great product!,positive,positive,positive,both_correct,2,False
2815,1,"design, appearance and looks",Great product!,positive,positive,positive,both_correct,2,False
2822,0,safety for babies and children,"Great at first and easy to clean, but once my child cut teeth she could have choked on the straw pieces she chewed off.",negative,negative,negative,both_correct,24,True
2822,0,product quality and performance,"Great at first and easy to clean, but once my child cut teeth she could have choked on the straw pieces she chewed off.",negative,negative,negative,both_correct,24,True
2829,0,"design, appearance and looks","This was a lot smaller than pictured,I was disappointed.",negative,negative,negative,both_correct,9,False
2829,0,"size, dimensions and fit","This was a lot smaller than pictured,I was disappointed.",negative,negative,negative,both_correct,9,False
2829,1,"design, appearance and looks",The color was nice though and the material was nice snd,positive,positive,positive,both_correct,11,False
2829,1,"comfort, softness and texture",The color was nice though and the material was nice snd,positive,positive,positive,both_correct,11,False
2829,2,safety for babies and children,"you could check on the baby ok,but did not cover like I thought it would.",negative,negative,negative,both_correct,15,True
2847,0,product quality and performance,I use this for my puppy's toys.,negative,negative,negative,both_correct,7,False
2847,0,"comfort, softness and texture",I use this for my puppy's toys.,negative,negative,negative,both_correct,7,False
2847,2,safety for babies and children,She chews the bag and plays and plays with no harm to this bag really.,positive,positive,positive,both_correct,15,True
2847,2,product quality and performance,She chews the bag and plays and plays with no harm to this bag really.,positive,positive,positive,both_correct,15,True
2847,3,product quality and performance,It is pretty sturdy.,positive,positive,positive,both_correct,4,False
2847,3,"durability, washability and longevity",It is pretty sturdy.,positive,positive,positive,both_correct,4,False
2847,4,"size, dimensions and fit","I would say that if you are using it for laundry, it won't fit much more than a child's clothing.",negative,negative,negative,both_correct,20,True
2847,5,"price, cost and value for money",An adult would maybe get a two day change in it..,negative,negative,negative,both_correct,11,False
2847,7,product quality and performance,I'm very happy with it though.,positive,positive,positive,both_correct,6,False
2847,7,"design, appearance and looks",I'm very happy with it though.,positive,positive,positive,both_correct,6,False
2850,0,product quality and performance,Great training pants for a boy.,positive,positive,positive,both_correct,6,False
2850,0,"design, appearance and looks",Great training pants for a boy.,positive,positive,positive,both_correct,6,False
2850,1,"size, dimensions and fit",Ordered a size down from normal clothes size.,negative,negative,negative,both_correct,8,False
2851,0,safety for babies and children,I bought this for my 8yo.,positive,negative,positive,bert_fixes_baseline_error,6,False
2851,0,"price, cost and value for money",I bought this for my 8yo.,positive,negative,positive,bert_fixes_baseline_error,6,False
2851,1,safety for babies and children,We use to have an EZPZ when she was younger and loved ours.,positive,negative,positive,bert_fixes_baseline_error,13,False
2851,1,"comfort, softness and texture",We use to have an EZPZ when she was younger and loved ours.,positive,positive,positive,both_correct,13,False
2851,2,"design, appearance and looks",I bought her this because she's a HUGE peppa pig fan and saw this and wanted it so bad.,negative,positive,negative,bert_fixes_baseline_error,19,False
2851,3,"design, appearance and looks",She loves it.,positive,positive,positive,both_correct,3,False
2851,3,"comfort, softness and texture",She loves it.,positive,positive,positive,both_correct,3,False
2851,4,product quality and performance,"Just like our old EZPZ, the suction holds up great.",positive,positive,positive,both_correct,10,False
2851,4,"durability, washability and longevity","Just like our old EZPZ, the suction holds up great.",positive,positive,positive,both_correct,10,False
2851,5,"durability, washability and longevity",We use on our marble counters.,negative,negative,negative,both_correct,6,False
2851,5,"comfort, softness and texture",We use on our marble counters.,negative,negative,negative,both_correct,6,False
2851,6,"comfort, softness and texture",She uses mostly for breakfast like cereal.,negative,negative,negative,both_correct,7,False
